Soil Moisture,Temperature,Time,Wind speed (Km/h),Air humidity (%),rainfall,Soil Type,Crop Type,Irrigation_Needed
28,24,66,5.85,8.85,57.02891698,2,2,1
89,41,85,5.74,8.88,44.11622138,3,4,0
60,21,101,5.82,9.12,42.24783476,2,0,0
55,19,79,5.9,9.35,66.1761456,3,2,0
85,35,90,6.46,9.66,72.19245835,1,4,0
80,38,89,7.02,9.97,55.053805,2,0,0
74,32,108,6.42,10.24,65.07981523,0,1,0
24,5,50,5.83,10.5,38.48678973,2,4,0
29,43,62,5.92,10.95,62.20279647,3,3,1
49,41,30,6.0,11.4,70.79934452,3,0,0
43,18,0,5.29,11.9,64.16167699,2,2,0
5,28,9,4.58,12.4,31.83192392,3,2,1
71,14,76,4.2,12.8,50.28438729,1,3,0
49,24,48,3.83,13.2,58.27600682,2,3,0
40,10,106,4.31,13.39,36.99362831,3,2,0
21,23,95,4.8,13.58,64.25520357,2,0,1
17,11,83,4.7,14.26,55.60523179,2,4,0
13,31,82,4.59,14.94,48.46797044,0,3,1
59,28,33,4.44,15.38,70.4713043,2,3,0
63,38,92,4.28,15.81,34.03335472,0,3,0
82,26,67,4.97,16.02,68.54877876,3,1,0
75,12,16,5.67,16.23,52.0810886,0,0,0
57,31,20,4.76,16.53,57.04826619,0,0,0
83,21,29,3.84,16.83,63.77192383,0,0,0
39,45,47,4.2,16.6,60.74583498,1,0,1
65,23,64,4.56,16.38,71.1271039,0,0,0
54,38,46,3.87,16.54,64.53027638,2,2,0
10,28,103,3.19,16.69,40.85534718,0,3,1
8,27,41,4.66,16.48,69.66289997,2,2,1
28,29,102,6.14,16.28,61.86633917,0,1,1
19,33,22,5.27,16.45,64.58559639,1,4,1
70,28,43,4.4,16.63,44.13827124,3,3,0
31,12,60,3.53,16.92,35.73403813,0,1,0
83,22,2,2.66,17.22,33.95825723,0,2,0
6,41,103,3.54,17.12,71.90018566,1,4,1
29,11,10,4.43,17.01,38.34303462,0,1,0
72,24,19,4.28,16.97,59.18953429,2,4,0
14,27,87,4.14,16.92,36.91852635,0,1,1
31,23,34,4.68,17.72,52.13580529,0,2,1
7,17,99,5.22,18.52,55.21606732,3,4,0
34,11,103,5.56,19.08,40.82840673,3,1,0
39,9,93,5.9,19.64,36.01203025,0,2,0
88,15,78,5.26,21.18,34.7426459,1,3,0
12,44,88,4.61,22.71,53.78769958,3,2,1
90,29,61,4.76,23.61,46.0203959,0,2,0
26,22,1,4.91,24.51,52.92929636,3,3,1
11,27,5,5.34,24.38,45.43669946,0,2,1
74,17,39,5.78,24.25,68.80141783,3,3,0
71,15,104,5.68,23.97,43.87801983,3,3,0
43,43,73,5.57,23.7,64.56807592,2,3,0
84,32,20,5.46,23.42,38.31597852,0,1,0
44,19,88,5.36,23.14,50.1978269,0,4,0
42,24,75,5.29,23.42,44.86052932,0,1,0
20,37,46,5.22,23.69,55.51932414,0,3,1
36,17,98,5.15,23.96,35.37493212,3,4,0
26,2,14,5.08,24.24,30.92014047,2,4,0
20,44,97,5.39,24.1,32.71129281,2,3,1
11,41,19,5.7,23.97,33.48919022,1,4,1
49,19,104,5.59,23.94,47.95406479,0,4,0
49,16,10,5.49,23.91,35.03404425,1,1,0
39,37,21,5.38,23.88,65.67591794,3,4,1
83,32,56,5.49,24.06,42.44054315,1,3,0
40,34,2,5.6,24.25,70.10472076,0,0,0
2,25,13,5.41,24.32,63.9187654,2,0,1
85,24,71,5.22,24.4,38.53254678,2,0,0
35,20,1,5.11,25.15,32.81296548,0,3,0
36,32,61,4.99,25.9,54.73367631,3,0,1
75,31,0,4.9,25.85,38.7976407,0,1,0
71,12,15,4.81,25.81,55.296354,3,3,0
81,28,48,5.31,25.6,36.35720652,2,3,0
18,36,17,5.81,25.39,44.75215854,3,3,1
21,25,89,6.35,24.76,42.99498978,0,4,1
46,19,108,6.89,24.14,56.48265193,0,4,0
60,25,24,6.92,23.64,53.01899249,0,4,0
12,28,100,6.96,23.13,41.82490236,3,2,1
13,0,72,6.69,22.65,46.75690086,3,1,0
82,11,47,6.42,22.17,59.87232071,3,3,0
27,41,50,7.08,21.66,44.64407105,2,3,1
9,2,16,7.75,21.14,44.01206619,1,4,0
62,7,75,8.25,20.74,45.91011391,1,3,0
82,31,2,8.76,20.33,37.54602719,0,3,0
51,35,79,9.11,20.26,40.77872823,2,0,0
61,0,79,9.46,20.18,42.83053902,3,3,0
89,12,19,8.87,20.86,51.52617423,0,2,0
56,5,4,8.28,21.54,49.11964582,2,4,0
13,37,1,8.2,21.96,57.65901369,0,1,1
19,38,22,8.11,22.38,43.1386631,2,1,1
90,22,13,8.02,22.81,48.54598575,2,0,0
60,41,103,7.94,23.23,56.76278363,1,1,0
39,7,78,8.78,22.28,37.31236904,0,1,0
72,15,86,9.61,21.32,56.51103293,3,4,0
90,37,105,8.89,20.45,37.01110438,1,4,0
44,34,35,8.17,19.59,50.47333854,1,2,0
73,19,21,8.12,19.21,57.79863368,3,0,0
71,27,53,8.07,18.83,44.56598352,2,1,0
55,36,110,8.48,19.38,56.68833819,3,2,0
70,7,28,8.88,19.93,59.87065439,0,0,0
35,25,21,8.34,20.98,48.48319335,3,1,1
25,33,6,7.8,22.04,48.56690235,2,1,1
26,14,10,7.35,22.72,43.80041104,3,4,0
53,36,33,6.9,23.41,36.94616965,2,3,0
86,3,54,6.46,23.49,53.43228915,2,0,0
2,5,94,6.02,23.57,50.49913241,0,1,0
28,21,57,5.9,22.52,45.04467075,3,0,1
15,37,81,5.79,21.48,58.37249772,3,2,1
36,17,81,6.48,20.2,40.12044158,0,2,0
35,34,46,7.16,18.92,51.09802625,2,3,1
54,22,12,7.51,18.41,58.86687093,3,1,0
72,25,98,7.86,17.9,56.04995423,0,4,0
86,44,51,8.14,17.65,58.41394143,2,1,0
34,14,40,8.42,17.4,54.96121262,0,0,0
36,29,105,8.48,17.57,49.61865305,3,2,1
55,23,28,8.53,17.74,52.84626009,0,0,0
42,7,58,8.62,17.83,55.03723979,1,3,0
28,40,10,8.72,17.92,54.62243308,2,2,1
44,37,65,8.81,18.01,59.03629954,1,4,0
5,28,49,8.04,18.41,52.93031105,1,2,1
42,9,61,7.27,18.81,56.52558045,2,1,0
81,15,26,7.72,18.82,53.15223123,2,1,0
4,33,97,8.18,18.84,50.46746116,0,2,1
63,28,50,8.63,18.86,39.23831035,2,3,0
3,26,35,9.08,18.87,44.17580911,1,1,1
88,41,95,8.34,19.08,45.48591922,1,1,0
10,40,72,7.59,19.28,56.09542002,3,4,1
35,24,90,7.64,19.88,41.39081525,2,2,1
19,23,55,7.68,20.48,57.99524359,1,1,1
70,9,54,8.0,20.8,43.15411472,3,3,0
34,37,83,8.32,21.12,50.91511275,3,0,1
61,41,1,7.72,21.62,43.78420984,0,2,0
40,38,37,7.11,22.11,49.50812624,1,4,0
70,32,107,7.81,22.56,36.45012824,0,1,0
26,37,65,8.51,23.01,37.45680611,1,3,1
31,24,85,7.04,23.2,53.79732545,0,2,1
74,2,22,5.58,23.38,37.44800463,0,3,0
30,25,66,6.3,22.62,54.7960127,2,3,1
47,2,64,7.02,21.85,40.53173216,0,4,0
14,8,33,7.78,21.06,50.9246554,2,2,0
88,41,37,8.54,20.26,56.01913159,3,1,0
52,7,84,7.71,20.1,58.18713162,1,4,0
66,2,76,6.88,19.94,48.9366954,3,1,0
44,23,35,7.0,19.34,42.02483277,1,0,0
74,1,10,7.11,18.75,43.05130077,3,3,0
89,29,106,6.4,17.99,39.26137642,1,0,0
32,29,95,5.68,17.24,50.01534317,0,3,1
33,8,80,5.95,16.27,51.53848218,1,4,0
55,28,44,6.22,15.31,53.35486977,1,1,0
5,35,8,6.58,14.57,36.12042927,3,1,1
84,5,87,6.94,13.83,38.14476781,3,4,0
30,27,103,7.3,13.09,40.16545979,3,2,1
81,12,16,7.66,12.35,50.66487502,2,0,0
66,37,9,9.46,11.86,43.95183726,2,0,0
56,40,58,11.25,11.37,58.29933073,1,1,0
89,44,56,11.07,10.36,43.25095608,1,1,0
43,14,54,10.88,9.34,44.47427436,0,1,0
52,45,20,10.28,8.85,59.84499208,0,4,0
40,24,23,9.69,8.36,43.4826194,1,2,0
35,43,21,8.54,8.13,49.4897245,2,0,1
65,14,65,7.4,7.9,48.30159325,1,3,0
30,37,98,8.4,6.9,41.013132,0,4,1
63,41,0,9.4,5.91,43.12063289,2,0,0
58,25,18,9.31,5.4,44.30070517,2,2,0
45,41,30,9.22,4.88,58.52974279,0,4,0
19,28,30,11.43,4.65,43.25726752,1,0,1
2,13,102,13.64,4.42,37.2464655,3,4,0
37,3,89,15.46,4.0,56.12443206,1,0,0
71,34,86,17.28,3.57,52.55469976,1,0,0
30,19,52,17.39,3.64,71.89090748,0,2,0
55,19,110,17.5,3.7,67.15096376,2,3,0
6,21,25,17.3,3.57,70.23207557,0,2,1
74,0,48,17.1,3.44,73.23573601,1,0,0
8,6,5,16.91,3.31,72.49507741,3,4,0
21,36,105,16.71,3.18,62.26242533,3,2,1
66,24,31,18.0,2.96,66.85510868,3,3,0
88,24,24,19.28,2.74,68.02199825,0,0,0
66,36,35,18.8,2.66,73.67166182,2,2,0
61,25,97,18.32,2.58,73.84949872,0,2,0
81,31,74,18.46,2.55,69.28607828,3,2,0
53,4,3,18.6,2.53,64.55882254,1,2,0
57,36,17,21.9,2.51,67.53021213,2,4,0
12,9,41,25.2,2.5,66.63830637,0,3,0
84,38,100,23.73,2.54,70.86340755,0,3,0
68,7,4,22.26,2.59,67.1367443,2,0,0
1,8,17,23.68,2.24,68.97097538,2,1,0
65,29,67,25.11,1.9,69.75555541,1,4,0
48,5,73,23.62,1.92,71.50569456,2,0,0
67,8,4,22.12,1.93,61.91208707,1,0,0
71,28,28,20.83,1.91,74.01229707,3,2,0
51,25,77,19.54,1.89,74.91559514,3,1,0
30,35,103,20.18,1.82,71.78615328,0,1,1
2,22,37,20.82,1.75,63.02473185,3,4,1
37,30,89,18.22,1.69,61.19250859,3,1,1
43,37,100,15.62,1.64,65.62859526,1,0,0
50,29,78,17.87,1.58,63.49726331,0,1,0
17,3,87,20.12,1.52,65.81655892,2,1,0
90,35,9,19.2,1.32,70.1415139,0,3,0
23,8,97,18.28,1.12,74.61649888,3,0,0
22,9,27,18.45,1.44,65.820457,2,1,0
37,34,84,18.62,1.77,69.24464096,0,1,1
37,2,11,17.87,1.86,70.88787207,0,2,0
89,25,4,17.12,1.95,61.46892873,0,1,0
38,41,36,16.57,2.01,64.72797143,0,1,1
88,21,29,16.02,2.07,62.3061735,1,3,0
12,28,62,15.63,2.25,69.85112265,0,0,1
48,20,55,15.24,2.43,73.58663968,3,4,0
87,0,64,16.0,2.04,66.37171179,3,0,0
80,11,20,16.75,1.66,74.86960831,1,2,0
62,29,31,17.95,1.4,65.66436565,2,0,0
46,22,80,19.15,1.14,60.4693835,2,1,0
88,9,1,19.5,1.1,72.43169115,3,2,0
22,11,37,19.85,1.05,63.57445989,3,0,0
19,27,96,18.64,1.04,70.25496749,1,2,1
33,20,77,17.43,1.04,71.48327008,2,4,0
68,40,77,15.26,1.16,63.1830529,2,0,0
49,44,43,13.1,1.27,70.27184748,0,1,0
6,38,70,14.14,1.48,60.41790253,0,2,1
10,23,18,15.17,1.68,72.17818157,0,3,1
8,1,66,15.76,1.68,67.83345933,1,2,0
20,44,29,16.36,1.69,70.0866434,3,3,1
39,31,49,14.92,1.66,69.40878198,1,1,1
28,41,6,13.47,1.63,62.30278274,2,4,1
58,17,33,13.26,1.38,61.16350463,3,3,0
47,1,94,13.04,1.14,71.72980375,0,4,0
90,17,53,13.31,1.32,69.43895491,1,2,0
3,2,58,13.58,1.5,68.91754359,1,1,0
88,41,75,12.74,1.39,63.85668948,0,3,0
85,6,36,11.9,1.28,61.71111448,1,2,0
75,27,63,13.06,1.28,67.47677295,0,0,0
38,3,56,14.22,1.29,65.24194361,2,2,0
49,3,37,13.7,1.3,74.24459122,3,4,0
68,35,39,13.17,1.31,69.5274407,2,1,0
69,21,4,14.06,1.04,71.36947525,2,1,0
51,43,69,14.94,0.76,68.64685069,0,2,0
48,18,93,14.24,0.7,73.44678678,1,0,0
53,2,96,13.54,0.64,67.32520551,2,4,0
22,13,66,13.76,0.74,73.40452716,2,2,0
15,9,21,13.97,0.85,69.46020927,2,2,0
41,32,17,12.74,1.14,74.62068748,1,1,0
79,31,28,11.52,1.42,71.21006868,1,4,0
33,24,49,11.7,1.28,64.32887142,0,0,1
50,31,78,11.87,1.14,63.29900785,2,1,0
30,27,85,11.11,1.0,69.68862306,3,2,1
46,40,62,10.35,0.86,63.51822045,1,1,0
71,5,69,12.54,0.86,64.11411069,0,1,0
78,45,4,14.72,0.86,63.46546487,2,3,0
73,19,81,13.81,0.84,63.02169909,3,1,0
14,4,104,12.9,0.81,72.50669768,1,1,0
59,20,30,13.03,0.7,70.40795007,3,4,0
15,38,70,13.16,0.59,62.78730907,1,1,1
81,21,29,11.1,0.89,73.37686831,0,0,0
54,42,42,9.05,1.19,62.31842057,3,2,0
60,34,54,10.41,1.06,62.2737345,2,4,0
42,1,54,11.77,0.93,64.42177127,2,1,0
49,10,98,11.86,1.04,68.83924882,1,0,0
55,27,9,11.95,1.16,71.16331975,2,2,0
43,27,55,11.64,1.3,65.45328463,3,4,0
48,16,57,11.32,1.43,74.22238583,0,0,0
35,32,28,11.38,1.42,71.64631281,1,1,1
76,17,22,11.44,1.42,62.83469851,3,3,0
20,37,9,11.32,1.26,66.47264636,1,3,1
5,20,48,11.2,1.1,66.69096751,0,4,0
48,4,97,11.05,1.24,74.16699119,1,0,0
53,27,0,10.9,1.38,64.89517488,2,2,0
18,11,56,10.76,1.52,64.77651469,2,0,0
71,24,35,10.61,1.66,68.56507978,1,3,0
7,2,0,10.67,2.06,61.83876146,0,4,0
89,22,13,10.73,2.47,63.37784443,0,1,0
85,11,52,10.91,2.62,43.35795377,2,0,0
71,41,3,11.09,2.76,46.83130119,0,3,0
85,26,9,11.83,2.76,46.80452595,1,2,0
2,37,98,12.57,2.77,46.6352865,3,4,1
29,36,77,11.84,2.65,46.13833007,1,1,1
60,18,14,11.11,2.53,53.46622584,2,0,0
46,21,38,10.69,2.53,50.89110726,2,2,0
89,10,77,10.27,2.53,50.90994463,2,1,0
76,20,2,9.77,2.74,36.46946971,0,3,0
72,36,59,9.28,2.95,35.15426171,1,3,0
18,15,24,8.56,3.27,49.14337177,3,2,0
29,9,17,7.84,3.59,52.55730112,1,3,0
56,20,62,7.12,3.91,42.96018627,3,4,0
59,39,85,6.4,4.23,49.02366803,1,2,0
45,42,51,6.04,4.93,41.78219834,2,3,0
31,2,40,5.68,5.63,38.71834464,3,0,0
2,2,51,6.68,5.87,49.78102578,1,3,0
74,9,9,7.67,6.11,51.92057267,0,4,0
48,3,4,6.58,6.91,54.9393771,0,1,0
1,38,100,5.5,7.71,50.89732989,1,1,1
43,9,30,7.46,7.66,44.93261911,2,3,0
28,0,6,9.41,7.62,49.39111479,3,1,0
30,14,24,7.4,7.82,44.43177543,1,3,0
20,7,104,5.39,8.02,48.77790371,0,4,0
14,40,36,5.28,8.57,40.37113729,3,1,1
86,22,38,5.16,9.13,47.89645224,0,0,0
47,40,9,5.33,9.58,46.05333124,0,3,0
28,44,50,5.5,10.03,54.49044154,1,1,1
27,27,5,4.6,10.19,49.04015558,0,4,1
84,44,41,3.69,10.35,53.14531023,3,4,0
32,37,51,3.95,10.43,48.60449438,2,0,1
56,27,65,4.21,10.51,53.13946695,1,4,0
53,4,29,4.08,10.78,45.42616802,3,4,0
79,23,88,3.94,11.06,44.07819743,1,1,0
37,45,20,4.01,11.08,49.37369982,0,3,1
23,29,6,4.09,11.1,41.02682925,0,2,1
25,4,10,3.95,11.68,44.08562546,3,4,0
43,39,92,3.81,12.27,49.47371773,3,4,0
43,33,69,3.96,12.64,45.36521251,2,2,0
44,10,77,4.12,13.01,37.81123974,3,4,0
69,37,5,3.54,14.4,48.80253285,3,1,0
30,15,50,2.95,15.8,42.72374404,1,1,0
71,21,76,2.89,18.59,45.40277297,0,2,0
59,15,89,2.83,21.38,52.39881209,3,4,0
54,28,65,2.71,23.44,49.73922097,2,4,0
66,20,47,2.6,25.5,38.30411077,3,3,0
76,6,87,2.48,27.56,35.75107592,0,4,0
13,32,6,2.36,29.62,44.95654782,3,1,1
55,2,88,2.19,33.3,48.33941188,1,0,0
45,19,13,2.02,36.98,35.03484812,0,0,0
60,19,2,2.62,38.71,44.23629285,3,0,0
10,38,34,3.21,40.44,36.18678721,1,0,1
39,24,92,3.32,41.26,50.43306085,0,4,1
67,34,16,3.42,42.07,54.37814199,3,4,0
67,31,25,3.54,44.31,47.26052494,1,3,0
9,0,30,3.66,46.55,38.21370568,2,4,0
74,0,92,3.46,48.2,35.36831423,1,0,0
43,45,29,3.25,49.85,37.11395801,2,2,0
5,35,55,3.29,50.66,37.15824966,3,2,1
60,42,98,3.33,51.46,48.28137482,1,1,0
22,28,35,3.12,52.26,53.40906048,2,1,1
78,1,45,2.91,53.06,42.89509057,0,4,0
15,19,52,3.38,53.95,41.7704893,1,2,0
63,38,17,3.86,54.84,35.69674138,3,0,0
64,15,24,4.17,54.7,48.06491307,0,0,0
79,33,82,4.48,54.57,45.49683991,2,0,0
59,33,47,4.78,54.43,53.31508572,1,4,0
31,44,9,5.09,54.3,39.18374505,1,4,1
17,0,24,5.4,54.16,42.19740397,3,3,0
87,0,3,5.01,49.74,37.46160727,0,0,0
89,42,42,4.62,45.32,51.54922825,1,0,0
66,4,33,4.11,44.74,50.6128521,1,4,0
56,24,48,3.6,44.16,46.90725077,0,4,0
14,1,63,3.85,43.17,49.55213308,1,3,0
19,31,24,4.1,42.18,41.45486619,0,3,1
3,37,29,4.33,39.95,36.68284038,0,1,1
71,31,54,4.56,37.72,39.00992137,0,2,0
74,16,50,4.55,35.2,52.50812701,3,0,0
21,35,80,4.54,32.68,47.01510708,0,0,1
87,10,13,4.27,30.62,42.87274897,0,3,0
22,22,96,4.0,28.56,53.04669416,2,3,1
86,11,78,4.1,28.4,46.48280681,2,1,0
3,24,95,4.19,28.24,49.94043064,3,2,1
31,16,3,3.94,27.62,36.5011366,0,1,0
16,32,87,3.68,26.99,50.17067771,2,2,1
87,4,40,4.1,26.06,46.62370222,2,0,0
4,12,10,4.51,25.13,53.12442925,1,1,0
54,30,49,4.9,24.14,44.23913012,0,3,0
11,39,27,5.29,23.14,41.61080544,2,1,1
41,21,58,5.68,22.22,36.10211371,3,1,0
89,27,34,6.07,21.29,51.02372773,1,0,0
2,35,8,6.54,20.79,51.56461082,1,3,1
76,42,86,7.02,20.29,45.20841071,0,3,0
29,6,52,6.84,20.45,46.10585191,0,4,0
9,32,96,6.67,20.62,47.9271552,1,4,1
67,27,110,7.06,20.93,52.60285259,3,4,0
78,9,48,7.44,21.24,38.07659414,0,0,0
12,10,100,6.74,21.72,40.8106299,0,1,0
22,42,63,6.04,22.2,53.10207889,1,3,1
40,5,32,5.64,22.5,40.74536757,1,3,0
85,24,99,5.24,22.8,111.9684622,0,1,0
54,18,9,4.85,23.11,108.0458926,2,3,0
76,37,63,4.45,23.41,102.5184759,0,1,0
30,9,7,4.46,24.06,110.2316633,2,0,0
28,14,12,4.48,24.7,109.3905998,1,0,0
33,6,33,5.84,24.15,109.4169192,2,0,0
47,36,53,7.2,23.6,104.8955643,3,1,0
27,42,68,7.46,23.28,106.9659201,1,1,1
73,8,17,7.71,22.96,108.0423555,0,2,0
7,44,93,6.65,22.76,109.3930157,0,3,1
49,18,86,5.59,22.57,104.7693804,1,3,0
83,20,2,5.32,22.48,105.7595811,1,2,0
8,5,41,5.05,22.4,108.3168858,3,2,0
85,44,47,5.08,22.46,104.5375109,1,0,0
36,25,44,5.12,22.52,107.6836871,0,2,1
18,38,52,4.87,22.62,108.5468633,3,1,1
66,3,31,4.63,22.73,104.8216333,0,4,0
89,23,23,4.38,22.83,102.8593382,2,1,0
48,33,51,5.96,22.87,108.0756727,1,2,0
57,10,78,7.54,22.91,105.6499907,2,3,0
1,11,7,8.18,21.76,111.6631582,0,1,0
53,23,56,8.81,20.61,112.4349689,2,3,0
37,21,20,8.78,19.95,107.3416913,2,1,1
65,6,98,8.75,19.29,105.1834976,0,3,0
35,9,15,8.26,19.33,111.2818551,0,1,0
23,38,61,7.78,19.37,109.0946323,1,3,1
69,15,81,8.45,19.27,102.8013275,2,4,0
45,3,74,9.12,19.18,106.8704803,3,0,0
7,45,34,8.45,19.09,108.4758509,3,1,1
21,42,6,7.78,19.0,102.860084,0,4,1
36,6,25,8.09,18.7,103.1969341,0,0,0
64,5,103,8.39,18.4,111.0196744,2,1,0
8,7,24,8.01,18.18,104.3739878,0,4,0
59,30,55,7.62,17.97,111.2800516,3,4,0
8,14,60,7.29,18.01,104.0277061,1,4,0
19,42,7,6.96,18.05,108.2287276,1,2,1
63,8,106,6.18,17.92,111.2232716,2,3,0
64,40,60,5.39,17.79,103.8799347,1,0,0
81,39,38,5.14,17.68,104.6735454,0,3,0
3,39,43,4.88,17.58,111.2787584,0,3,1
56,37,17,5.33,17.3,108.065579,0,3,0
41,31,34,5.78,17.01,104.7847006,0,4,0
44,11,40,5.75,16.48,109.8695196,2,3,0
29,38,20,5.72,15.96,110.9653137,1,2,1
43,6,26,5.78,15.95,106.9216033,3,1,0
5,30,31,5.85,15.94,109.2853418,1,4,1
2,41,80,6.05,16.04,106.0380805,0,0,1
64,5,80,6.26,16.13,112.459697,3,1,0
45,40,100,6.46,16.23,110.2437841,2,1,0
68,45,1,6.66,16.32,106.2817706,0,1,0
36,20,28,6.87,16.42,107.1951707,0,3,0
78,32,51,7.07,16.51,105.2240743,3,3,0
53,5,27,7.28,16.89,107.5660804,2,4,0
53,34,87,7.48,17.27,109.6623974,3,3,0
17,25,81,6.0,17.48,103.3183074,2,3,1
32,36,105,4.51,17.69,110.4606459,0,3,1
39,26,93,5.32,18.04,102.5538035,1,4,1
18,35,15,6.13,18.38,111.0217929,0,4,1
66,9,30,6.29,18.55,106.3602023,1,2,0
64,9,11,6.45,18.72,104.617522,1,2,0
67,11,17,6.84,18.55,104.991282,2,2,0
15,20,20,7.22,18.37,103.0295938,3,2,0
19,11,12,7.09,18.38,109.4429934,2,1,0
89,34,16,6.96,18.4,106.8685636,0,1,0
64,33,67,7.26,17.72,111.3779693,3,2,0
42,32,34,7.56,17.04,105.6209954,1,2,0
68,13,16,7.88,16.26,110.9633894,1,0,0
74,45,13,8.2,15.49,110.6956184,0,1,0
76,20,32,8.53,14.71,103.7084055,3,0,0
19,32,75,8.85,13.94,102.6488846,0,0,1
16,19,108,9.17,13.16,110.4432293,0,3,0
41,10,47,9.07,12.5,104.6843243,2,4,0
90,13,95,8.98,11.83,111.1382096,0,1,0
3,27,4,9.39,11.46,105.4766591,3,2,1
17,45,43,9.8,11.08,108.6793978,0,2,1
89,31,71,10.18,10.74,105.529185,3,4,0
8,8,108,10.56,10.39,112.1926517,1,1,0
5,38,40,11.14,10.32,111.7162016,0,2,1
10,1,89,11.72,10.24,107.6435771,3,2,0
77,13,110,12.95,9.98,104.88189,1,3,0
12,45,8,14.18,9.73,109.2537734,3,0,1
83,30,86,12.3,9.32,105.6917856,1,2,0
7,8,59,10.42,8.92,106.61905,2,1,0
57,9,52,11.5,8.37,106.1606833,0,4,0
19,41,80,12.59,7.82,110.5764023,0,3,1
80,18,93,13.02,7.39,107.6103211,1,1,0
77,8,89,13.44,6.95,112.4750941,2,3,0
36,35,28,14.95,6.76,109.0357597,3,0,1
32,44,71,16.47,6.58,109.9130984,2,2,1
60,5,34,16.3,6.35,103.6012114,3,1,0
6,10,2,16.12,6.12,106.977723,3,4,0
42,36,17,16.42,5.78,110.0932899,0,0,0
90,31,7,16.73,5.45,106.128338,1,0,0
65,42,91,17.21,5.36,104.4407083,0,3,0
52,34,49,17.7,5.26,107.0050976,0,0,0
71,19,2,18.18,5.16,112.337046,0,1,0
32,39,22,18.66,5.07,102.8186358,3,3,1
73,40,19,19.21,5.07,106.2784673,0,0,0
77,2,75,19.76,5.08,109.8076178,3,4,0
8,18,11,20.31,5.08,108.3121789,1,1,0
61,12,9,20.86,5.08,92.82840911,1,2,0
71,15,91,19.72,4.87,101.0494791,0,2,0
87,41,47,18.58,4.66,104.9378,1,1,0
70,33,64,18.82,4.52,90.10978128,1,3,0
36,35,49,19.06,4.38,113.2297373,0,0,1
15,10,19,18.41,4.31,114.5357503,0,0,0
78,2,21,17.76,4.25,97.32531705,1,3,0
46,34,19,17.44,4.09,99.34482238,1,1,0
41,30,6,17.12,3.93,113.8729798,0,1,0
81,44,8,18.23,3.92,100.0075679,3,1,0
1,44,52,19.33,3.91,98.75084366,0,0,1
83,28,34,17.56,3.96,100.1692639,1,2,0
40,40,52,15.8,4.0,118.2761894,1,1,0
75,39,40,14.99,3.72,99.72430835,1,0,0
35,15,87,14.18,3.44,108.3957179,0,0,0
51,3,42,14.35,3.56,98.66679427,1,2,0
69,35,46,14.52,3.67,119.84797,3,3,0
87,10,97,15.3,3.95,108.66464,2,3,0
89,10,94,16.08,4.23,102.7867717,3,1,0
31,0,14,15.88,4.54,116.1616839,0,1,0
66,15,11,15.68,4.85,118.6858263,1,2,0
48,16,20,17.12,4.89,98.21747528,0,1,0
79,10,29,18.56,4.93,91.46442491,2,2,0
9,19,79,18.38,4.85,105.0776992,0,0,0
52,33,14,18.2,4.77,112.0700033,1,1,0
87,35,65,16.52,4.84,92.07835761,2,0,0
1,24,11,14.85,4.91,90.66727868,2,4,1
48,44,10,14.01,4.66,93.10247183,1,2,0
90,37,10,13.17,4.42,98.16752001,1,4,0
7,17,75,14.99,3.84,109.5408614,1,1,0
59,26,64,13.93,3.81,117.2878912,0,0,0
7,3,26,12.87,3.78,94.31102057,3,1,0
57,32,24,13.08,3.46,119.218154,0,4,0
51,2,12,13.29,3.14,102.4633775,0,1,0
19,34,103,13.33,3.58,109.575944,3,3,1
84,35,9,13.37,4.02,91.34276507,1,4,0
68,0,88,13.56,4.1,112.9794804,1,1,0
44,3,86,13.74,4.17,112.0777152,3,0,0
25,18,50,13.9,4.14,118.6730366,3,1,0
37,22,6,14.07,4.11,117.536781,0,0,1
66,41,64,13.88,4.22,107.3944717,2,3,0
80,20,1,13.68,4.33,116.5531455,3,1,0
9,15,79,12.88,4.05,112.3982055,0,3,0
66,12,18,12.09,3.77,110.3262123,2,4,0
82,40,76,12.98,3.54,110.2511102,1,0,0
36,1,108,13.88,3.31,110.4408803,1,4,0
55,31,107,12.84,3.48,116.3019555,0,0,0
82,21,101,11.8,3.65,119.0856171,0,3,0
55,45,76,12.54,3.71,108.8547508,3,2,0
32,28,24,13.28,3.77,118.2583441,1,1,1
90,14,89,13.96,3.76,91.40508414,0,3,0
65,21,35,14.65,3.74,95.12322062,1,0,0
71,43,92,15.08,3.5,109.9825551,1,0,0
3,25,1,15.52,3.26,102.2099836,3,0,1
24,36,61,14.4,3.44,109.022564,2,0,1
15,16,59,13.28,3.63,117.229079,3,1,0
77,28,66,14.53,3.81,112.1355384,0,4,0
82,38,13,15.78,3.99,111.0162259,3,2,0
1,36,52,14.18,3.94,99.20961514,3,1,1
51,41,88,12.57,3.88,115.8586081,1,0,0
10,39,63,12.23,3.97,119.695765,3,1,1
89,28,93,11.9,4.06,110.10323,0,3,0
54,24,5,11.56,4.15,109.2768851,2,0,0
70,17,53,11.22,4.24,109.2486647,3,2,0
71,38,36,12.05,4.07,108.8616474,3,0,0
59,34,28,12.88,3.9,110.1331182,2,2,0
71,41,101,12.63,3.86,104.4812858,0,2,0
10,24,53,12.38,3.81,90.43495443,0,4,1
65,8,101,12.05,4.0,119.4765557,3,4,0
68,7,18,11.72,4.18,118.9923573,1,1,0
54,40,109,11.39,4.36,90.94554618,3,1,0
